*Soil Inorganic Nitrogen daily output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 146    70    80     1    78.0    76.1     1.9     0.0    9.31   52.31    0.45    0.49    0.75    8.82   38.95    1.66    0.00    2.73     4.5     7.6    7.40    4.89    2.65    1.67    1.05    0.94    0.24    0.21    0.10    0.08    0.08    0.06    0.06    0.04    0.04    2.97    4.70    7.71    7.49    4.97    2.71    1.73    1.09    0.98
   15 147    71    80     1    76.4    74.5     2.0     0.0    9.58   52.57    0.45    0.49    0.76    9.09   40.82    1.66    0.00    2.66     4.2     7.3    7.21    4.81    2.64    1.68    1.05    0.94    0.23    0.21    0.10    0.08    0.08    0.06    0.06    0.04    0.04    2.90    4.43    7.36    7.29    4.89    2.70    1.73    1.10    0.98
   15 148    72    80     1    75.2    73.3     1.9     0.0    9.85   52.84    0.45    0.49    0.76    9.36   42.29    1.66    0.00    2.74     4.0     7.0    7.03    4.74    2.63    1.68    1.06    0.95    0.23    0.21    0.10    0.08    0.08    0.06    0.06    0.04    0.04    2.97    4.25    7.08    7.12    4.82    2.69    1.73    1.10    0.99
   15 149    73    80     1    73.2    71.3     1.9     0.0   10.12   53.11    0.45    0.49    0.77    9.63   44.54    1.66    0.00    2.47     3.7     6.6    6.81    4.65    2.63    1.69    1.06    0.95    0.22    0.21    0.10    0.08    0.08    0.06    0.06    0.04    0.04    2.69    3.90    6.68    6.90    4.73    2.69    1.74    1.11    0.99
   15 150    74    80     1    70.7    68.8     1.9     0.0   10.41   53.40    0.45    0.49    0.77    9.92   47.31    1.66    0.00    2.33     3.3     6.1    6.50    4.52    2.62    1.69    1.07    0.96    0.21    0.21    0.10    0.08    0.08    0.06    0.06    0.04    0.04    2.55    3.51    6.16    6.58    4.60    2.68    1.75    1.11    1.00
   15 151    75    80     1    68.8    66.9     1.9     0.0   10.69   53.68    0.45    0.49    0.77   10.20   49.54    1.66    0.00    2.35     3.1     5.6    6.21    4.40    2.60    1.70    1.08    0.96    0.20    0.20    0.10    0.08    0.08    0.06    0.06    0.04    0.04    2.55    3.26    5.74    6.29    4.48    2.66    1.76    1.12    1.01
   15 152    76   140     2   126.6    94.8    31.9     0.0   11.00   53.98    0.45    0.49    0.81   10.51   51.97    1.66    0.00   48.94     2.8     5.2    5.88    4.24    2.58    1.71    1.08    0.97   46.61    0.20    0.10    0.08    0.08    0.06    0.06    0.04    0.04   95.55    3.02    5.30    5.96    4.32    2.64    1.77    1.13    1.01
   15 153    77   140     2   122.8    95.5    27.2     0.0   11.36   58.82    0.45    0.49    0.85   10.87   56.12    1.66    0.00   55.83     2.5     4.5    5.28    3.94    2.52    1.72    1.09    0.98   39.38    0.19    0.10    0.09    0.08    0.06    0.06    0.05    0.04   95.21    2.72    4.61    5.37    4.02    2.59    1.78    1.14    1.02
   15 154    78   140     2   119.8    96.6    23.2     0.0   11.76   63.16    0.45    0.49    0.88   11.27   59.40    1.66    0.00   61.95     2.4     4.0    4.77    3.66    2.46    1.73    1.10    0.99   33.07    0.18    0.10    0.09    0.09    0.07    0.06    0.05    0.04   95.02    2.57    4.12    4.86    3.75    2.53    1.79    1.15    1.03
   15 155    79   140     2   117.6    97.8    19.8     0.0   12.17   66.90    0.45    0.49    0.91   11.69   61.98    1.66    0.00   67.18     2.3     3.7    4.34    3.41    2.40    1.74    1.11    0.99   27.82    0.16    0.10    0.09    0.09    0.07    0.06    0.05    0.05   94.99    2.47    3.78    4.43    3.49    2.47    1.80    1.16    1.04
   15 156    80   140     2   116.0    99.0    17.0     0.0   12.61   70.14    0.45    0.49    0.94   12.12   64.00    1.66    0.00   71.59     2.3     3.5    4.00    3.18    2.34    1.74    1.12    1.00   23.39    0.15    0.09    0.09    0.09    0.07    0.07    0.05    0.05   94.98    2.41    3.58    4.09    3.27    2.41    1.81    1.17    1.05
   15 157    81   140     2   114.8   100.3    14.5     0.0   13.07   73.03    0.45    0.49    0.97   12.58   65.61    1.66    0.00   75.41     2.2     3.4    3.75    2.99    2.28    1.75    1.13    1.01   19.56    0.13    0.08    0.08    0.09    0.07    0.07    0.05    0.05   94.98    2.37    3.46    3.83    3.08    2.35    1.82    1.19    1.06
   15 158    82   140     2   114.0   102.8    11.1     0.0   13.55   76.84    0.45    0.49    0.99   13.06   66.88    1.66    0.00   80.63     2.2     3.3    3.58    2.83    2.22    1.75    1.14    1.02   14.37    0.12    0.08    0.08    0.09    0.07    0.07    0.05    0.05   95.00    2.33    3.38    3.66    2.92    2.29    1.82    1.20    1.07
   15 159    83   140     2   111.1   102.7     8.3     0.0   14.02   79.12    0.45    0.49    1.02   13.53   70.21    1.66    0.00   40.27    22.4     3.3    3.50    2.71    2.16    1.76    1.16    1.03   10.06    0.11    0.07    0.07    0.09    0.07    0.07    0.06    0.05   50.33   22.51    3.32    3.57    2.79    2.24    1.83    1.21    1.09
   15 160    84   140     2   110.5   103.0     7.5     0.0   14.53   80.43    0.45    0.49    1.04   14.05   71.27    1.66    0.00   36.86    24.6     3.2    3.43    2.61    2.11    1.76    1.17    1.04    8.74    0.14    0.07    0.07    0.08    0.07    0.07    0.06    0.05   45.60   24.75    3.27    3.49    2.69    2.18    1.83    1.23    1.10
   15 161    85   140     2   110.5   104.0     6.5     0.0   15.01   81.81    0.45    0.49    1.05   14.52   71.76    1.66    0.00   35.79    25.7     3.2    3.44    2.62    2.12    1.77    1.18    1.05    7.05    0.16    0.06    0.07    0.08    0.07    0.07    0.06    0.05   42.84   25.84    3.28    3.50    2.70    2.20    1.84    1.24    1.11
   15 162    86   140     2   110.1   104.6     5.4     0.0   15.45   83.07    0.45    0.49    1.07   14.96   72.57    1.66    0.00   36.98    25.4     3.2    3.44    2.63    2.13    1.78    1.19    1.06    5.43    0.18    0.06    0.06    0.08    0.07    0.07    0.06    0.05   42.41   25.56    3.29    3.50    2.71    2.21    1.86    1.25    1.12
   15 163    87   140     2   109.7   105.0     4.7     0.0   15.84   84.07    0.45    0.49    1.09   15.35   73.33    1.66    0.00   37.47    25.2     3.2    3.45    2.64    2.14    1.80    1.20    1.07    4.24    0.19    0.06    0.06    0.08    0.07    0.07    0.06    0.05   41.70   25.41    3.29    3.51    2.72    2.22    1.87    1.26    1.13
   15 164    88   140     2   109.1   105.1     4.0     0.0   16.21   84.92    0.45    0.49    1.11   15.72   74.26    1.66    0.00   30.10    28.7     3.2    3.46    2.65    2.15    1.81    1.21    1.08    3.27    0.19    0.06    0.06    0.08    0.07    0.07    0.06    0.05   33.36   28.89    3.30    3.51    2.73    2.23    1.88    1.27    1.14
   15 165    89   140     2   108.9   105.2     3.6     0.0   16.62   85.66    0.45    0.49    1.14   16.13   74.85    1.66    0.00   13.61    28.4     8.7    3.46    2.66    2.16    1.82    1.23    1.09    2.69    0.19    0.06    0.06    0.07    0.07    0.07    0.06    0.05   16.30   28.60    8.75    3.52    2.73    2.23    1.89    1.28    1.15
   15 166    90   140     2   108.9   105.5     3.4     0.0   17.12   86.33    0.45    0.49    1.16   16.63   75.33    1.66    0.00    6.72    21.0    14.7    4.44    2.66    2.17    1.83    1.24    1.10    2.17    0.22    0.06    0.06    0.07    0.08    0.07    0.06    0.05    8.89   21.22   14.80    4.49    2.74    2.25    1.90    1.29    1.16
   15 167    91   140     2   109.4   106.1     3.3     0.0   17.64   86.91    0.45    0.49    1.17   17.15   75.33    1.66    0.00    6.50    18.3    14.6    6.46    2.68    2.19    1.84    1.25    1.11    1.93    0.25    0.08    0.06    0.07    0.08    0.07    0.06    0.05    8.43   18.59   14.66    6.52    2.75    2.26    1.92    1.31    1.17
   15 168    92   140     2   109.9   106.8     3.1     0.0   18.17   87.59    0.45    0.49    1.19   17.68   75.33    1.66    0.00    7.03    17.4    14.7    6.96    2.69    2.20    1.86    1.26    1.12    1.58    0.27    0.09    0.07    0.07    0.08    0.07    0.06    0.05    8.61   17.70   14.78    7.03    2.76    2.28    1.93    1.32    1.18
   15 169    93   140     2   110.4   107.4     3.0     0.0   18.66   88.20    0.45    0.49    1.21   18.17   75.33    1.66    0.00    5.02    16.4    15.6    7.48    2.70    2.21    1.87    1.27    1.13    1.30    0.28    0.10    0.07    0.07    0.08    0.07    0.06    0.05    6.32   16.68   15.74    7.55    2.76    2.29    1.95    1.33    1.19
   15 170    94   140     2   110.7   107.8     2.9     0.0   19.09   88.66    0.50    0.49    1.21   18.61   75.33    1.66    0.00    4.95    15.0    15.4    8.70    2.70    2.23    1.88    1.28    1.14    1.22    0.27    0.10    0.08    0.06    0.08    0.07    0.06    0.05    6.16   15.26   15.52    8.77    2.77    2.30    1.96    1.34    1.19
   15 171    95   140     2   111.1   108.2     2.8     0.0   19.48   89.12    0.51    0.49    1.21   18.99   75.33    1.66    0.00    5.07    14.7    15.7    8.69    2.71    2.24    1.89    1.29    1.15    1.09    0.27    0.11    0.08    0.06    0.07    0.07    0.06    0.05    6.16   15.00   15.78    8.77    2.78    2.31    1.97    1.35    1.20
   15 172    96   140     2   111.4   108.7     2.7     0.0   19.85   89.57    0.51    0.49    1.22   19.36   75.33    1.66    0.00    5.34    14.8    15.6    8.69    2.72    2.25    1.91    1.30    1.16    0.98    0.27    0.11    0.08    0.06    0.07    0.07    0.06    0.05    6.31   15.10   15.76    8.77    2.78    2.32    1.98    1.36    1.21
   15 173    97   140     2   111.8   109.1     2.7     0.0   20.20   90.00    0.51    0.49    1.22   19.71   75.33    1.66    0.00    4.11    14.3    16.3    8.91    2.72    2.26    1.92    1.31    1.16    0.88    0.27    0.11    0.08    0.06    0.07    0.07    0.06    0.05    4.99   14.58   16.37    9.00    2.78    2.33    1.99    1.36    1.22
   15 174    98   140     2   112.1   109.5     2.6     0.0   20.56   90.38    0.51    0.49    1.22   20.07   75.33    1.66    0.00    3.87    13.6    16.6    9.24    2.73    2.27    1.92    1.32    1.17    0.84    0.28    0.11    0.09    0.06    0.07    0.07    0.05    0.05    4.71   13.88   16.67    9.33    2.79    2.34    2.00    1.37    1.22
   15 175    99   140     2   112.5   109.9     2.6     0.0   20.92   90.77    0.51    0.49    1.22   20.43   75.33    1.66    0.00    3.89    12.9    16.4    9.97    2.73    2.28    1.93    1.33    1.18    0.79    0.28    0.12    0.09    0.06    0.07    0.07    0.05    0.05    4.69   13.17   16.47   10.05    2.79    2.35    2.00    1.38    1.23
   15 176   100   140     2   112.9   110.3     2.6     0.0   21.29   91.19    0.51    0.49    1.22   20.81   75.33    1.66    0.00    4.37    12.9    16.3    9.94    2.74    2.29    1.94    1.33    1.19    0.72    0.28    0.12    0.09    0.06    0.07    0.07    0.05    0.05    5.09   13.21   16.44   10.03    2.79    2.36    2.01    1.39    1.24
   15 177   101   140     2   113.3   110.7     2.5     0.0   21.68   91.61    0.51    0.49    1.23   21.19   75.33    1.66    0.00    4.91    13.0    16.3    9.92    2.74    2.30    1.95    1.34    1.20    0.65    0.28    0.12    0.09    0.06    0.07    0.07    0.05    0.05    5.56   13.25   16.38   10.01    2.80    2.37    2.02    1.40    1.25
   15 178   102   140     2   113.6   111.2     2.5     0.0   22.07   92.05    0.51    0.49    1.23   21.58   75.33    1.66    0.00    5.13    13.0    16.3    9.93    2.75    2.31    1.97    1.35    1.20    0.59    0.28    0.12    0.09    0.06    0.07    0.07    0.05    0.05    5.72   13.27   16.39   10.02    2.80    2.38    2.03    1.41    1.25
   15 179   103   140     2   114.0   111.6     2.4     0.0   22.47   92.49    0.51    0.49    1.23   21.99   75.33    1.66    0.00    5.34    13.0    16.3    9.94    2.76    2.32    1.98    1.36    1.21    0.53    0.27    0.12    0.09    0.06    0.07    0.07    0.05    0.05    5.87   13.28   16.40   10.04    2.81    2.39    2.05    1.42    1.26
   15 180   104   140     2   114.5   112.1     2.4     0.0   22.90   92.95    0.51    0.49    1.23   22.41   75.33    1.66    0.00    5.56    13.0    16.3    9.96    2.77    2.33    1.99    1.37    1.22    0.47    0.26    0.12    0.09    0.06    0.07    0.07    0.06    0.05    6.02   13.29   16.41   10.05    2.82    2.40    2.06    1.43    1.27
   15 181   105   140     2   114.9   112.5     2.4     0.0   23.33   93.43    0.51    0.49    1.24   22.84   75.33    1.66    0.00    5.82    13.0    16.3    9.97    2.78    2.35    2.00    1.38    1.23    0.41    0.24    0.12    0.10    0.06    0.07    0.07    0.06    0.05    6.23   13.27   16.42   10.07    2.83    2.42    2.08    1.44    1.28
   15 182   106   140     2   115.3   113.0     2.3     0.0   23.79   93.94    0.51    0.49    1.24   23.30   75.33    1.66    0.00    6.14    13.0    16.3    9.99    2.79    2.36    2.02    1.40    1.24    0.36    0.22    0.11    0.10    0.06    0.07    0.07    0.06    0.05    6.50   13.24   16.42   10.08    2.85    2.43    2.09    1.45    1.29
   15 183   107   180     3   155.8   133.6    22.2     0.0   24.25   94.46    0.51    0.49    1.27   23.76   75.33    1.66    0.00   37.47    13.0    16.3   10.00    2.80    2.38    2.04    1.41    1.25   31.26    0.19    0.11    0.10    0.06    0.07    0.07    0.06    0.05   68.73   13.20   16.41   10.10    2.86    2.45    2.11    1.47    1.31
   15 184   108   180     3   156.2   137.9    18.3     0.0   24.72   98.74    0.51    0.49    1.30   24.23   75.33    1.66    0.00   43.56    13.0    16.3   10.02    2.81    2.40    2.05    1.42    1.26   25.33    0.17    0.10    0.09    0.06    0.07    0.07    0.06    0.05   68.89   13.18   16.40   10.12    2.87    2.47    2.13    1.48    1.32
   15 185   109   180     3   156.6   141.5    15.1     0.0   25.19  102.35    0.51    0.49    1.33   24.70   75.33    1.66    0.00   48.58    13.0    16.3   10.04    2.83    2.42    2.07    1.44    1.27   20.48    0.14    0.09    0.09    0.05    0.07    0.07    0.06    0.06   69.06   13.15   16.40   10.13    2.88    2.48    2.15    1.50    1.33
   15 186   110   180     3   157.0   144.5    12.5     0.0   25.68  105.43    0.51    0.49    1.36   25.19   75.33    1.66    0.00   52.74    13.0    16.3   10.06    2.84    2.43    2.09    1.45    1.29   16.50    0.12    0.08    0.08    0.05    0.07    0.07    0.06    0.06   69.24   13.12   16.39   10.14    2.90    2.50    2.17    1.51    1.34
   15 187   111   180     3   156.1   145.7    10.4     0.0   26.17  108.02    0.51    0.49    1.38   25.68   76.76    1.66    0.00   56.13    12.8    16.1    9.88    2.83    2.41    2.07    1.47    1.30   13.28    0.11    0.07    0.07    0.05    0.06    0.07    0.06    0.06   69.41   12.94   16.14    9.94    2.88    2.47    2.14    1.53    1.36
   15 188   112   180     3   155.4   147.0     8.4     0.0   26.66  110.49    0.51    0.49    1.40   26.17   77.87    1.66    0.00   59.34    12.7    15.9    9.74    2.81    2.39    2.05    1.48    1.31   10.25    0.09    0.06    0.06    0.05    0.06    0.07    0.06    0.06   69.59   12.82   15.96    9.80    2.86    2.45    2.12    1.54    1.37
   15 189   113   180     3   155.0   149.0     6.0     0.0   27.20  113.32    0.51    0.49    1.43   26.71   78.77    1.66    0.00   53.40    17.4    15.8    9.62    2.80    2.37    2.03    1.50    1.33    6.71    0.08    0.05    0.06    0.05    0.06    0.07    0.06    0.06   60.11   17.50   15.81    9.68    2.85    2.43    2.11    1.56    1.39
   15 190   114   180     3   152.5   148.3     4.2     0.0   27.73  114.93    0.51    0.49    1.46   27.24   81.79    1.66    0.00   52.37    17.4    15.7    9.58    2.80    2.38    2.04    1.52    1.34    3.81    0.09    0.05    0.05    0.05    0.05    0.07    0.06    0.06   56.18   17.47   15.76    9.63    2.85    2.43    2.11    1.58    1.40
   15 191   115   180     3   150.4   147.2     3.1     0.0   28.19  115.88    0.51    0.49    1.48   27.70   84.32    1.66    0.00   50.48    17.3    15.7    9.57    2.81    2.39    2.05    1.53    1.36    2.25    0.09    0.05    0.05    0.05    0.05    0.07    0.06    0.06   52.73   17.39   15.74    9.63    2.86    2.44    2.12    1.59    1.41
   15 192   116   180     3   147.9   145.3     2.6     0.0   28.57  116.46    0.51    0.49    1.51   28.08   87.16    1.66    0.00   48.14    17.1    15.6    9.52    2.80    2.38    2.04    1.54    1.37    1.43    0.09    0.05    0.05    0.05    0.05    0.07    0.06    0.06   49.57   17.14   15.67    9.57    2.85    2.44    2.12    1.60    1.43
   15 193   117   180     3   147.3   144.9     2.4     0.0   28.91  116.95    0.51    0.49    1.53   28.42   88.05    1.66    0.00   48.62    16.8    15.5    9.43    2.79    2.37    2.02    1.55    1.38    1.20    0.09    0.05    0.05    0.05    0.05    0.07    0.06    0.06   49.82   16.85   15.57    9.48    2.84    2.42    2.10    1.62    1.44
   15 194   118   180     3   146.9   144.6     2.3     0.0   29.23  117.39    0.51    0.49    1.56   28.74   88.76    1.66    0.00   49.04    16.6    15.4    9.35    2.78    2.36    2.01    1.57    1.39    1.02    0.08    0.05    0.05    0.05    0.05    0.07    0.06    0.06   50.06   16.64   15.49    9.40    2.82    2.41    2.08    1.63    1.45
   15 195   119   180     3   146.6   144.5     2.2     0.0   29.55  117.82    0.51    0.49    1.58   29.06   89.35    1.66    0.00   49.46    16.4    15.4    9.28    2.77    2.35    1.99    1.58    1.40    0.85    0.08    0.05    0.05    0.05    0.05    0.07    0.06    0.06   50.30   16.48   15.41    9.33    2.81    2.40    2.06    1.64    1.46
   15 196   120   180     3   146.4   144.4     2.1     0.0   29.90  118.25    0.51    0.49    1.60   29.41   89.86    1.66    0.00   49.84    16.3    15.3    9.22    2.76    2.34    1.98    1.59    1.41    0.70    0.08    0.04    0.04    0.05    0.05    0.07    0.06    0.06   50.54   16.35   15.35    9.26    2.80    2.39    2.05    1.65    1.47
   15 197   121   180     3   146.4   144.4     2.0     0.0   30.27  118.70    0.51    0.49    1.63   29.78   90.29    1.66    0.00   50.21    16.2    15.3    9.17    2.75    2.34    1.97    1.60    1.42    0.57    0.07    0.04    0.04    0.04    0.05    0.07    0.06    0.06   50.78   16.24   15.30    9.21    2.80    2.38    2.04    1.66    1.48
   15 198   122   180     3   146.3   144.5     1.9     0.0   30.65  119.14    0.51    0.49    1.65   30.16   90.66    1.66    0.00   50.55    16.1    15.2    9.12    2.74    2.33    1.97    1.61    1.44    0.47    0.07    0.04    0.04    0.04    0.05    0.07    0.06    0.06   51.02   16.15   15.25    9.16    2.79    2.38    2.03    1.67    1.49
   15 199   123   180     3   146.4   144.6     1.8     0.0   31.04  119.58    0.51    0.49    1.67   30.55   90.99    1.66    0.00   50.87    16.0    15.2    9.08    2.74    2.33    1.96    1.63    1.45    0.38    0.06    0.04    0.04    0.04    0.04    0.07    0.06    0.06   51.25   16.07   15.21    9.12    2.78    2.37    2.03    1.69    1.51
   15 200   124   180     3   146.5   144.7     1.7     0.0   31.44  120.03    0.51    0.49    1.69   30.96   91.28    1.66    0.00   51.19    15.9    15.1    9.04    2.74    2.33    1.96    1.64    1.46    0.30    0.06    0.04    0.04    0.04    0.04    0.06    0.06    0.06   51.49   16.00   15.17    9.08    2.78    2.37    2.02    1.70    1.52
   15 201   125   180     3   146.6   144.9     1.7     0.0   31.85  120.48    0.51    0.49    1.71   31.36   91.53    1.66    0.00   51.49    15.9    15.1    9.00    2.74    2.32    1.96    1.66    1.47    0.24    0.06    0.04    0.04    0.04    0.04    0.06    0.06    0.06   51.73   15.94   15.14    9.04    2.78    2.37    2.02    1.72    1.53
   15 202   126   180     3   146.8   145.1     1.6     0.0   32.26  120.92    0.51    0.49    1.73   31.77   91.76    1.66    0.00   51.78    15.8    15.1    8.97    2.73    2.32    1.96    1.67    1.49    0.19    0.05    0.04    0.04    0.04    0.04    0.06    0.06    0.06   51.96   15.87   15.12    9.01    2.78    2.37    2.02    1.73    1.55
   15 203   127   180     3   146.9   145.4     1.6     0.0   32.67  121.35    0.51    0.49    1.75   32.19   91.97    1.66    0.00   52.05    15.8    15.1    8.94    2.73    2.32    1.96    1.69    1.50    0.14    0.05    0.03    0.04    0.04    0.04    0.06    0.06    0.06   52.19   15.81   15.09    8.98    2.77    2.37    2.02    1.75    1.56
   15 204   128   180     3   147.1   145.6     1.5     0.0   33.08  121.77    0.51    0.49    1.77   32.59   92.17    1.66    0.00   52.31    15.7    15.0    8.92    2.73    2.32    1.97    1.70    1.52    0.11    0.05    0.03    0.04    0.04    0.04    0.06    0.06    0.06   52.42   15.75   15.07    8.95    2.77    2.36    2.02    1.77    1.58
   15 205   129   180     3   147.3   145.8     1.5     0.0   33.49  122.19    0.51    0.49    1.79   33.01   92.34    1.66    0.00   52.57    15.6    15.0    8.90    2.73    2.32    1.97    1.72    1.53    0.09    0.05    0.03    0.04    0.04    0.04    0.05    0.06    0.06   52.66   15.69   15.05    8.93    2.77    2.36    2.02    1.78    1.59
   15 206   130   180     3   147.6   146.1     1.5     0.0   33.90  122.60    0.51    0.49    1.81   33.41   92.51    1.66    0.00   52.83    15.6    15.0    8.87    2.73    2.32    1.97    1.73    1.54    0.06    0.04    0.03    0.03    0.04    0.04    0.05    0.06    0.06   52.89   15.63   15.04    8.91    2.77    2.36    2.03    1.80    1.60
   15 207   131   180     3   147.8   146.3     1.5     0.0   34.29  122.98    0.51    0.49    1.83   33.80   92.66    1.66    0.00   53.07    15.5    15.0    8.85    2.73    2.32    1.98    1.75    1.56    0.05    0.04    0.03    0.03    0.04    0.04    0.05    0.06    0.06   53.12   15.57   15.02    8.89    2.77    2.36    2.03    1.81    1.62
   15 208   132   180     3   148.0   146.5     1.5     0.0   34.64  123.33    0.51    0.49    1.84   34.16   92.80    1.66    0.00   53.32    15.5    15.0    8.83    2.73    2.32    1.98    1.76    1.57    0.05    0.04    0.03    0.03    0.04    0.04    0.05    0.06    0.06   53.37   15.51   15.00    8.87    2.77    2.36    2.03    1.82    1.63
   15 209   133   180     3   148.2   146.7     1.5     0.0   34.99  123.66    0.51    0.49    1.86   34.50   92.94    1.66    0.00   53.56    15.4    15.0    8.82    2.73    2.32    1.98    1.78    1.58    0.08    0.04    0.03    0.03    0.04    0.04    0.05    0.06    0.06   53.64   15.45   14.99    8.85    2.77    2.36    2.03    1.84    1.64
   15 210   134   180     3   145.7   144.3     1.5     0.0   35.31  123.97    0.51    0.49    1.87   34.82   95.67    1.66    0.00   49.76    15.3    14.9    8.80    2.73    2.32    1.98    1.79    1.59    0.08    0.04    0.03    0.03    0.04    0.04    0.05    0.06    0.06   49.84   15.39   14.97    8.83    2.77    2.36    2.03    1.85    1.65
   15 211   135   180     3   145.7   144.2     1.5     0.0   35.61  124.26    0.51    0.49    1.89   35.12   96.02    1.66    0.00   49.65    15.3    14.9    8.78    2.73    2.32    1.98    1.80    1.61    0.07    0.04    0.03    0.03    0.04    0.04    0.05    0.06    0.06   49.72   15.33   14.95    8.81    2.77    2.36    2.03    1.86    1.66
   15 212   136   180     3   145.4   144.0     1.4     0.0   35.88  124.54    0.51    0.49    1.91   35.39   96.55    1.66    0.00   49.26    15.2    14.9    8.76    2.73    2.32    1.98    1.81    1.62    0.06    0.04    0.03    0.03    0.04    0.04    0.05    0.06    0.06   49.32   15.27   14.94    8.80    2.77    2.36    2.03    1.87    1.67
   15 213   137   180     3   145.5   144.1     1.4     0.0   36.15  124.81    0.51    0.49    1.91   35.66   96.68    1.66    0.00   49.46    15.2    14.9    8.75    2.73    2.32    1.98    1.82    1.63    0.08    0.04    0.03    0.03    0.04    0.04    0.05    0.06    0.06   49.54   15.20   14.92    8.78    2.77    2.35    2.03    1.88    1.68
   15 214   138   180     3   145.7   144.3     1.4     0.0   36.41  125.08    0.51    0.49    1.91   35.93   96.78    1.66    0.00   49.70    15.1    14.9    8.74    2.73    2.31    1.98    1.83    1.64    0.08    0.04    0.03    0.03    0.04    0.04    0.05    0.06    0.06   49.78   15.14   14.91    8.77    2.76    2.35    2.03    1.89    1.69
   15 215   139   180     3   145.9   144.4     1.4     0.0   36.68  125.35    0.51    0.49    1.91   36.19   96.88    1.66    0.00   49.94    15.0    14.9    8.72    2.73    2.31    1.98    1.84    1.65    0.09    0.04    0.03    0.03    0.04    0.04    0.05    0.06    0.06   50.03   15.09   14.89    8.75    2.76    2.35    2.03    1.90    1.70
   15 216   140   180     3   146.1   144.6     1.4     0.0   36.97  125.63    0.51    0.49    1.91   36.48   96.97    1.66    0.00   50.17    15.0    14.8    8.71    2.73    2.31    1.98    1.85    1.66    0.09    0.05    0.03    0.03    0.04    0.04    0.05    0.06    0.06   50.27   15.03   14.88    8.74    2.76    2.35    2.03    1.91    1.71
   15 217   141   180     3   146.3   144.8     1.4     0.0   37.28  125.94    0.51    0.49    1.91   36.79   97.07    1.66    0.00   50.41    14.9    14.8    8.70    2.73    2.31    1.99    1.86    1.67    0.10    0.05    0.03    0.03    0.04    0.04    0.05    0.06    0.06   50.51   14.97   14.86    8.73    2.76    2.35    2.03    1.92    1.72
   15 218   142   180     3   146.5   145.1     1.4     0.0   37.60  126.26    0.51    0.49    1.92   37.12   97.15    1.66    0.00   50.64    14.9    14.8    8.69    2.73    2.31    1.99    1.88    1.68    0.10    0.05    0.03    0.03    0.04    0.04    0.04    0.06    0.06   50.74   14.91   14.85    8.72    2.76    2.35    2.03    1.94    1.74
   15 219   143   180     3   146.8   145.3     1.4     0.0   37.95  126.61    0.51    0.49    1.93   37.47   97.24    1.66    0.00   50.88    14.8    14.8    8.68    2.73    2.32    1.99    1.89    1.69    0.07    0.05    0.03    0.03    0.04    0.04    0.04    0.06    0.06   50.95   14.86   14.84    8.72    2.77    2.35    2.04    1.95    1.75
   15 220   144   180     3   147.0   145.6     1.4     0.0   38.32  126.97    0.51    0.49    1.95   37.83   97.32    1.66    0.00   51.11    14.8    14.8    8.68    2.74    2.32    2.00    1.90    1.71    0.05    0.05    0.03    0.03    0.04    0.04    0.04    0.06    0.06   51.16   14.80   14.83    8.71    2.77    2.35    2.04    1.96    1.76
   15 221   145   180     3   147.3   145.9     1.4     0.0   38.73  127.36    0.51    0.49    1.96   38.24   97.40    1.66    0.00   51.34    14.7    14.8    8.67    2.74    2.32    2.00    1.92    1.72    0.06    0.05    0.03    0.03    0.03    0.04    0.04    0.06    0.06   51.40   14.75   14.82    8.70    2.77    2.36    2.05    1.98    1.78

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:15:00

*RUN  12        : 12                        CSCER048 TUDU1501   12
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT 12   : 12                        CSCER048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
