*Soil Inorganic Nitrogen daily output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:44

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 168    92   140     2    41.3    39.7     1.6     0.0   17.74  141.32    0.42    0.58    1.02   17.17  196.41    3.81    0.00    0.00     0.0     0.0    0.04    0.09    0.28    2.12    2.33    1.96    0.07    0.10    0.05    0.04    0.05    0.05    0.06    0.06    0.05    0.07    0.12    0.07    0.08    0.14    0.34    2.18    2.39    2.01
   15 169    93   140     2    40.7    39.1     1.6     0.0   18.22  141.57    0.42    0.58    1.02   17.65  197.51    3.81    0.00    0.00     0.0     0.0    0.02    0.06    0.27    1.93    2.34    1.97    0.07    0.07    0.04    0.04    0.04    0.05    0.06    0.06    0.05    0.07    0.08    0.05    0.06    0.11    0.32    1.99    2.40    2.02
   15 170    94   140     2    40.2    38.7     1.5     0.0   18.64  141.80    0.42    0.58    1.02   18.07  198.44    3.81    0.00    0.00     0.0     0.0    0.01    0.04    0.26    1.75    2.35    1.98    0.08    0.08    0.04    0.03    0.04    0.05    0.05    0.06    0.05    0.08    0.09    0.05    0.05    0.08    0.31    1.81    2.41    2.03
   15 171    95   140     2    39.6    38.2     1.4     0.0   19.02  141.99    0.42    0.58    1.02   18.44  199.39    3.81    0.00    0.00     0.0     0.0    0.01    0.03    0.24    1.59    2.36    1.98    0.05    0.06    0.03    0.03    0.03    0.05    0.05    0.06    0.05    0.05    0.07    0.04    0.04    0.06    0.29    1.64    2.42    2.04
   15 172    96   140     2    39.1    37.8     1.4     0.0   19.38  142.18    0.42    0.58    1.02   18.80  200.24    3.81    0.00    0.00     0.0     0.0    0.01    0.02    0.22    1.43    2.37    1.99    0.05    0.05    0.03    0.03    0.03    0.05    0.05    0.06    0.05    0.05    0.05    0.03    0.03    0.05    0.26    1.48    2.43    2.04
   15 173    97   140     2    38.7    37.4     1.3     0.0   19.73  142.36    0.42    0.58    1.02   19.15  201.01    3.81    0.00    0.00     0.0     0.0    0.01    0.01    0.19    1.29    2.38    2.00    0.05    0.04    0.02    0.03    0.03    0.04    0.05    0.05    0.05    0.05    0.04    0.03    0.03    0.04    0.24    1.34    2.43    2.05
   15 174    98   140     2    38.4    37.1     1.3     0.0   20.08  142.53    0.42    0.58    1.02   19.50  201.68    3.81    0.00    0.00     0.0     0.0    0.00    0.01    0.17    1.16    2.39    2.01    0.06    0.05    0.03    0.03    0.03    0.04    0.05    0.05    0.05    0.07    0.06    0.03    0.03    0.03    0.21    1.21    2.44    2.06
   15 175    99   140     2    38.1    36.8     1.3     0.0   20.42  142.71    0.42    0.58    1.02   19.85  202.34    3.81    0.00    0.00     0.0     0.0    0.00    0.01    0.15    1.04    2.39    2.01    0.05    0.05    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.06    0.03    0.03    0.03    0.19    1.09    2.45    2.06
   15 176   100   140     2    37.8    36.5     1.3     0.0   20.79  142.88    0.42    0.58    1.02   20.21  203.00    3.81    0.00    0.00     0.0     0.0    0.00    0.01    0.13    0.94    2.40    2.02    0.05    0.05    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.05    0.03    0.03    0.03    0.17    0.98    2.45    2.07
   15 177   101   140     2    37.5    36.3     1.3     0.0   21.16  143.05    0.42    0.58    1.02   20.59  203.61    3.81    0.00    0.00     0.0     0.0    0.00    0.01    0.11    0.84    2.41    2.03    0.05    0.05    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.05    0.03    0.03    0.03    0.15    0.89    2.46    2.08
   15 178   102   140     2    37.4    36.1     1.3     0.0   21.57  143.23    0.42    0.58    1.02   20.99  204.16    3.81    0.00    0.00     0.0     0.0    0.00    0.01    0.09    0.76    2.41    2.04    0.05    0.05    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.06    0.03    0.03    0.03    0.13    0.80    2.47    2.09
   15 179   103   140     2    37.3    36.0     1.3     0.0   21.98  143.42    0.42    0.58    1.02   21.40  204.66    3.81    0.00    0.00     0.0     0.0    0.01    0.01    0.08    0.68    2.42    2.04    0.05    0.06    0.03    0.03    0.03    0.04    0.04    0.05    0.05    0.05    0.06    0.03    0.04    0.04    0.12    0.73    2.48    2.09
   15 180   104   140     2    37.3    35.9     1.4     0.0   22.42  143.62    0.42    0.58    1.02   21.85  205.13    3.81    0.00    0.00     0.0     0.0    0.01    0.01    0.07    0.62    2.43    2.05    0.06    0.07    0.03    0.03    0.03    0.04    0.05    0.05    0.05    0.07    0.07    0.04    0.04    0.04    0.11    0.66    2.49    2.10
   15 181   105   140     2    37.3    35.9     1.4     0.0   22.90  143.85    0.42    0.58    1.02   22.33  205.57    3.81    0.00    0.01     0.0     0.0    0.01    0.01    0.06    0.56    2.44    2.06    0.08    0.08    0.04    0.04    0.04    0.04    0.05    0.05    0.05    0.08    0.09    0.04    0.05    0.05    0.10    0.61    2.50    2.11
   15 182   106   140     2    37.4    35.9     1.5     0.0   23.43  144.12    0.42    0.58    1.02   22.85  205.98    3.81    0.00    0.02     0.0     0.0    0.01    0.01    0.06    0.51    2.45    2.07    0.09    0.09    0.04    0.04    0.04    0.04    0.05    0.06    0.05    0.11    0.10    0.05    0.06    0.06    0.10    0.56    2.51    2.12
   15 183   107   180     3    77.6    56.0    21.6     0.0   23.96  144.42    0.42    0.58    1.05   23.39  206.34    3.81    0.00   31.08     0.0     0.0    0.02    0.02    0.06    0.47    2.46    2.08   31.04    0.10    0.05    0.05    0.05    0.05    0.05    0.06    0.05   62.11    0.12    0.06    0.06    0.06    0.11    0.52    2.52    2.14
   15 184   108   180     3    77.4    60.2    17.2     0.0   24.50  149.01    0.42    0.58    1.08   23.93  206.99    3.81    0.00   37.42     0.0     0.0    0.02    0.02    0.06    0.44    2.47    2.09   24.15    0.10    0.05    0.05    0.05    0.05    0.05    0.06    0.05   61.56    0.14    0.07    0.07    0.07    0.11    0.49    2.53    2.15
   15 185   109   180     3    77.6    63.7    13.9     0.0   25.05  152.66    0.42    0.58    1.11   24.47  207.30    3.81    0.00   42.50     0.1     0.0    0.03    0.03    0.07    0.41    2.48    2.11   19.01    0.10    0.06    0.05    0.05    0.05    0.06    0.06    0.06   61.50    0.16    0.08    0.08    0.08    0.12    0.47    2.54    2.16
   15 186   110   180     3    77.8    66.5    11.3     0.0   25.60  155.66    0.42    0.58    1.14   25.03  207.55    3.81    0.00   46.51     0.1     0.0    0.04    0.04    0.07    0.40    2.50    2.12   14.95    0.11    0.06    0.05    0.05    0.05    0.06    0.06    0.06   61.47    0.18    0.09    0.09    0.09    0.12    0.45    2.56    2.17
   15 187   111   180     3    78.1    68.8     9.3     0.0   26.15  158.13    0.42    0.58    1.16   25.58  207.78    3.81    0.00   49.65     0.1     0.0    0.05    0.05    0.08    0.38    2.51    2.13   11.79    0.10    0.06    0.05    0.05    0.05    0.06    0.06    0.06   61.44    0.20    0.10    0.10    0.10    0.13    0.44    2.57    2.19
   15 188   112   180     3    78.4    70.7     7.7     0.0   26.68  160.12    0.42    0.58    1.19   26.11  207.98    3.81    0.00   52.02     0.1     0.1    0.06    0.06    0.09    0.37    2.52    2.15    9.39    0.10    0.06    0.05    0.05    0.05    0.06    0.06    0.06   61.41    0.22    0.12    0.12    0.11    0.14    0.43    2.59    2.20
   15 189   113   180     3    73.6    69.0     4.6     0.0   27.24  162.07    0.42    0.58    1.22   26.67  213.29    3.81    0.00   43.61     2.8     0.1    0.07    0.07    0.10    0.37    2.54    2.16    4.59    0.09    0.06    0.05    0.05    0.05    0.06    0.06    0.06   48.19    2.85    0.13    0.13    0.12    0.15    0.43    2.60    2.22
   15 190   114   180     3    73.0    69.3     3.7     0.0   27.78  163.38    0.42    0.58    1.23   27.21  214.45    3.81    0.00   43.41     2.8     0.1    0.09    0.09    0.11    0.38    2.56    2.17    3.09    0.09    0.06    0.05    0.05    0.05    0.06    0.06    0.06   46.50    2.86    0.15    0.14    0.14    0.17    0.44    2.62    2.23
   15 191   115   180     3    73.3    70.1     3.2     0.0   28.26  164.31    0.42    0.58    1.25   27.68  214.59    3.81    0.00   44.03     2.8     0.1    0.10    0.10    0.13    0.40    2.57    2.19    2.32    0.10    0.06    0.05    0.05    0.05    0.06    0.06    0.06   46.35    2.88    0.17    0.16    0.15    0.18    0.46    2.63    2.24
   15 192   116   180     3    73.5    70.6     2.9     0.0   28.66  165.00    0.42    0.58    1.28   28.09  214.79    3.81    0.00   44.31     2.8     0.1    0.12    0.11    0.14    0.41    2.58    2.20    1.80    0.10    0.06    0.05    0.05    0.05    0.06    0.06    0.06   46.11    2.89    0.18    0.17    0.16    0.19    0.47    2.64    2.26
   15 193   117   180     3    73.7    71.1     2.6     0.0   29.02  165.58    0.42    0.58    1.30   28.45  214.95    3.81    0.00   44.49     2.8     0.1    0.13    0.12    0.15    0.42    2.59    2.21    1.42    0.09    0.06    0.05    0.05    0.05    0.06    0.06    0.06   45.90    2.89    0.19    0.18    0.17    0.20    0.48    2.66    2.27
   15 194   118   180     3    73.8    71.4     2.4     0.0   29.34  166.07    0.42    0.58    1.33   28.76  215.09    3.81    0.00   44.63     2.8     0.1    0.14    0.13    0.16    0.43    2.61    2.22    1.15    0.09    0.06    0.05    0.05    0.05    0.05    0.06    0.06   45.78    2.88    0.20    0.19    0.18    0.21    0.48    2.67    2.28
   15 195   119   180     3    74.1    71.9     2.2     0.0   29.65  166.53    0.42    0.58    1.34   29.07  215.12    3.81    0.00   44.82     2.8     0.2    0.15    0.14    0.17    0.44    2.62    2.23    0.93    0.09    0.06    0.05    0.05    0.05    0.05    0.06    0.06   45.75    2.89    0.21    0.20    0.19    0.22    0.49    2.68    2.29
   15 196   120   180     3    74.3    72.3     2.1     0.0   29.98  166.99    0.42    0.58    1.36   29.41  215.18    3.81    0.00   44.97     2.8     0.2    0.16    0.15    0.18    0.45    2.63    2.24    0.75    0.08    0.06    0.05    0.05    0.05    0.05    0.06    0.06   45.72    2.89    0.22    0.21    0.20    0.23    0.50    2.69    2.30
   15 197   121   180     3    74.6    72.7     1.9     0.0   30.33  167.43    0.42    0.58    1.39   29.76  215.20    3.81    0.00   45.15     2.8     0.2    0.17    0.16    0.19    0.46    2.64    2.25    0.59    0.08    0.05    0.05    0.04    0.05    0.05    0.06    0.06   45.75    2.88    0.23    0.21    0.21    0.24    0.51    2.70    2.31
   15 198   122   180     3    75.0    73.1     1.8     0.0   30.69  167.87    0.42    0.58    1.41   30.12  215.20    3.81    0.00   45.31     2.8     0.2    0.18    0.17    0.20    0.47    2.66    2.26    0.48    0.07    0.05    0.04    0.04    0.04    0.05    0.06    0.06   45.78    2.87    0.25    0.22    0.22    0.25    0.52    2.72    2.32
   15 199   123   180     3    75.3    73.6     1.7     0.0   31.05  168.30    0.42    0.58    1.44   30.47  215.20    3.81    0.00   45.44     2.8     0.2    0.19    0.19    0.21    0.49    2.67    2.28    0.38    0.07    0.05    0.04    0.04    0.04    0.04    0.06    0.06   45.82    2.86    0.26    0.23    0.23    0.25    0.53    2.73    2.33
   15 200   124   180     3    75.6    74.0     1.7     0.0   31.40  168.72    0.42    0.58    1.46   30.83  215.20    3.81    0.00   45.55     2.8     0.2    0.20    0.20    0.22    0.50    2.69    2.29    0.30    0.06    0.05    0.04    0.04    0.04    0.04    0.06    0.06   45.85    2.85    0.27    0.24    0.23    0.26    0.54    2.75    2.35
   15 201   125   180     3    76.0    74.4     1.6     0.0   31.75  169.12    0.42    0.58    1.48   31.18  215.20    3.81    0.00   45.65     2.8     0.2    0.22    0.21    0.24    0.51    2.70    2.30    0.24    0.06    0.04    0.04    0.04    0.04    0.04    0.06    0.06   45.88    2.84    0.28    0.25    0.24    0.27    0.55    2.76    2.36
   15 202   126   180     3    76.3    74.8     1.5     0.0   32.11  169.52    0.42    0.58    1.50   31.53  215.20    3.81    0.00   45.73     2.8     0.2    0.23    0.22    0.25    0.52    2.72    2.31    0.19    0.05    0.04    0.03    0.03    0.03    0.04    0.06    0.06   45.92    2.83    0.29    0.26    0.25    0.28    0.56    2.78    2.37
   15 203   127   180     3    76.6    75.2     1.5     0.0   32.46  169.90    0.42    0.58    1.52   31.88  215.20    3.81    0.00   45.80     2.8     0.3    0.24    0.23    0.26    0.53    2.73    2.33    0.15    0.05    0.04    0.03    0.03    0.03    0.04    0.06    0.06   45.95    2.83    0.30    0.27    0.26    0.29    0.56    2.79    2.39
   15 204   128   180     3    76.9    75.5     1.4     0.0   32.81  170.28    0.42    0.58    1.54   32.23  215.20    3.81    0.00   45.86     2.8     0.3    0.25    0.24    0.27    0.54    2.75    2.34    0.11    0.05    0.04    0.03    0.03    0.03    0.03    0.06    0.06   45.97    2.82    0.31    0.28    0.27    0.30    0.57    2.81    2.40
   15 205   129   180     3    77.3    75.9     1.4     0.0   33.15  170.64    0.42    0.58    1.55   32.57  215.20    3.81    0.00   45.92     2.8     0.3    0.25    0.24    0.27    0.55    2.77    2.35    0.09    0.05    0.03    0.03    0.03    0.03    0.03    0.06    0.06   46.01    2.81    0.31    0.28    0.27    0.30    0.58    2.83    2.41
   15 206   130   180     3    77.6    76.2     1.3     0.0   33.49  170.99    0.42    0.58    1.57   32.91  215.20    3.81    0.00   45.98     2.8     0.3    0.26    0.25    0.28    0.56    2.78    2.37    0.06    0.05    0.03    0.03    0.03    0.03    0.03    0.06    0.06   46.04    2.80    0.32    0.29    0.28    0.31    0.59    2.84    2.43
   15 207   131   180     3    77.9    76.6     1.3     0.0   33.81  171.32    0.42    0.58    1.59   33.23  215.20    3.81    0.00   46.03     2.7     0.3    0.27    0.26    0.29    0.57    2.80    2.38    0.04    0.04    0.03    0.03    0.03    0.02    0.03    0.06    0.06   46.07    2.79    0.33    0.30    0.29    0.31    0.60    2.86    2.44
   15 208   132   180     3    78.2    76.9     1.3     0.0   34.10  171.62    0.42    0.58    1.61   33.52  215.20    3.81    0.00   46.07     2.7     0.3    0.28    0.27    0.30    0.57    2.81    2.39    0.03    0.04    0.03    0.02    0.03    0.02    0.03    0.06    0.06   46.10    2.78    0.34    0.30    0.29    0.32    0.60    2.87    2.45
   15 209   133   180     3    78.4    77.1     1.3     0.0   34.38  171.89    0.42    0.58    1.61   33.81  215.20    3.81    0.00   46.12     2.7     0.3    0.28    0.27    0.30    0.58    2.82    2.40    0.05    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.17    2.77    0.34    0.31    0.30    0.32    0.61    2.88    2.46
   15 210   134   180     3    78.7    77.4     1.3     0.0   34.65  172.15    0.42    0.58    1.62   34.08  215.20    3.81    0.00   46.17     2.7     0.3    0.29    0.28    0.31    0.59    2.84    2.42    0.06    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.23    2.76    0.35    0.31    0.30    0.33    0.62    2.90    2.47
   15 211   135   180     3    78.9    77.6     1.3     0.0   34.90  172.40    0.42    0.58    1.64   34.32  215.20    3.81    0.00   46.22     2.7     0.3    0.29    0.28    0.31    0.59    2.85    2.43    0.06    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.28    2.75    0.35    0.32    0.31    0.33    0.62    2.91    2.48
   15 212   136   180     3    79.2    77.9     1.3     0.0   35.13  172.63    0.42    0.58    1.64   34.55  215.20    3.81    0.00   46.27     2.7     0.3    0.30    0.29    0.31    0.60    2.86    2.44    0.08    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.34    2.74    0.36    0.32    0.31    0.33    0.63    2.92    2.49
   15 213   137   180     3    79.4    78.1     1.3     0.0   35.35  172.86    0.42    0.58    1.64   34.78  215.20    3.81    0.00   46.31     2.7     0.3    0.30    0.29    0.32    0.60    2.87    2.45    0.08    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.40    2.73    0.36    0.32    0.31    0.34    0.63    2.93    2.50
   15 214   138   180     3    79.6    78.3     1.3     0.0   35.58  173.09    0.42    0.58    1.64   35.00  215.20    3.81    0.00   46.36     2.7     0.3    0.31    0.29    0.32    0.61    2.88    2.46    0.09    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.45    2.71    0.37    0.33    0.32    0.34    0.64    2.94    2.51
   15 215   139   180     3    79.8    78.6     1.3     0.0   35.80  173.32    0.42    0.58    1.64   35.23  215.20    3.81    0.00   46.41     2.7     0.3    0.31    0.30    0.32    0.62    2.89    2.47    0.09    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.50    2.70    0.37    0.33    0.32    0.34    0.64    2.95    2.52
   15 216   140   180     3    80.1    78.8     1.3     0.0   36.04  173.56    0.42    0.58    1.65   35.47  215.20    3.81    0.00   46.46     2.6     0.3    0.31    0.30    0.33    0.62    2.90    2.48    0.09    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.55    2.69    0.38    0.34    0.33    0.35    0.65    2.96    2.53
   15 217   141   180     3    80.3    79.1     1.3     0.0   36.31  173.82    0.42    0.58    1.65   35.73  215.20    3.81    0.00   46.51     2.6     0.4    0.32    0.31    0.33    0.63    2.92    2.49    0.09    0.05    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.60    2.68    0.38    0.34    0.33    0.35    0.66    2.98    2.54
   15 218   142   180     3    80.6    79.3     1.3     0.0   36.59  174.09    0.42    0.58    1.65   36.01  215.20    3.81    0.00   46.56     2.6     0.4    0.33    0.31    0.34    0.64    2.93    2.50    0.09    0.05    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.65    2.67    0.39    0.35    0.34    0.35    0.66    2.99    2.55
   15 219   143   180     3    80.9    79.6     1.3     0.0   36.89  174.38    0.42    0.58    1.67   36.32  215.20    3.81    0.00   46.61     2.6     0.4    0.33    0.32    0.34    0.64    2.94    2.51    0.07    0.05    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.67    2.67    0.40    0.35    0.34    0.36    0.67    3.00    2.57
   15 220   144   180     3    81.2    79.9     1.3     0.0   37.21  174.69    0.42    0.58    1.68   36.63  215.20    3.81    0.00   46.65     2.6     0.4    0.34    0.33    0.35    0.65    2.96    2.52    0.05    0.05    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.70    2.66    0.41    0.36    0.35    0.36    0.68    3.02    2.58
   15 221   145   180     3    81.5    80.3     1.3     0.0   37.55  175.02    0.42    0.58    1.69   36.98  215.20    3.81    0.00   46.70     2.6     0.4    0.34    0.33    0.35    0.66    2.98    2.54    0.04    0.05    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.75    2.65    0.41    0.37    0.35    0.37    0.69    3.04    2.59
   15 222   146   180     3    81.9    80.6     1.3     0.0   37.90  175.36    0.42    0.58    1.70   37.32  215.20    3.81    0.00   46.75     2.6     0.4    0.35    0.34    0.36    0.67    2.99    2.55    0.04    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.79    2.64    0.42    0.37    0.36    0.38    0.70    3.05    2.61
   15 223   147   180     3    82.2    80.9     1.3     0.0   38.25  175.70    0.42    0.58    1.71   37.68  215.20    3.81    0.00   46.79     2.6     0.4    0.36    0.35    0.36    0.68    3.01    2.56    0.04    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.83    2.64    0.43    0.38    0.37    0.38    0.71    3.07    2.62
   15 224   148   180     3    82.5    81.3     1.3     0.0   38.61  176.05    0.42    0.58    1.72   38.03  215.20    3.81    0.00   46.84     2.6     0.4    0.37    0.35    0.37    0.68    3.03    2.58    0.03    0.04    0.03    0.02    0.02    0.02    0.03    0.06    0.06   46.87    2.63    0.44    0.39    0.38    0.39    0.71    3.09    2.64

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:45

*RUN  13        : 13                        WHAPS048 TUDU1501   13
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT 13   : 13                        WHAPS048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 076     0     0     0    86.5    57.7    28.8     0.0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00     5.0     4.0    3.00    3.00    2.00    2.00    1.00    1.00    3.00    2.50    2.00    1.50    1.50    1.00    1.00    0.50    0.50    9.00    7.50    6.00    4.50    4.50    3.00    3.00    1.50    1.50
   15 077     1     0     0    86.5    61.2    25.2     0.0    0.05    3.55    0.00    0.09    0.00   -0.04    0.00    0.00    0.00    6.33     5.3     4.2    3.18    3.18    2.13    2.12    1.07    1.07    2.62    2.17    1.76    1.31    1.32    0.87    0.88    0.44    0.44    8.96    7.46    6.00    4.50    4.50    3.00    3.00    1.50    1.50
   15 078     2     0     0    86.4    64.2    22.3     0.0    0.10    6.52    0.00    0.16    0.00   -0.06    0.00    0.00    0.00    6.70     5.5     4.4    3.33    3.33    2.23    2.23    1.12    1.12    2.32    1.90    1.56    1.16    1.17    0.77    0.77    0.38    0.39    9.01    7.40    5.99    4.49    4.50    3.00    3.00    1.50    1.51
   15 079     3     0     0    86.4    66.6    19.8     0.0    0.14    8.98    0.00    0.21    0.00   -0.07    0.00    0.00    0.00    7.02     5.7     4.6    3.46    3.46    2.32    2.32    1.17    1.17    2.07    1.69    1.39    1.03    1.04    0.68    0.69    0.34    0.34    9.09    7.34    5.98    4.49    4.50    3.00    3.00    1.51    1.51
   15 080     4     0     0    86.4    68.7    17.8     0.0    0.18   11.02    0.00    0.24    0.00   -0.06    0.00    0.00    0.00    7.30     5.8     4.7    3.56    3.56    2.39    2.39    1.21    1.21    1.87    1.51    1.26    0.93    0.94    0.61    0.62    0.30    0.31    9.17    7.29    5.97    4.49    4.50    3.00    3.00    1.51    1.51
   15 081     5     0     0    86.4    70.4    16.1     0.0    0.20   12.73    0.00    0.26    0.00   -0.05    0.00    0.00    0.00    7.55     5.9     4.8    3.65    3.64    2.45    2.45    1.24    1.24    1.71    1.37    1.14    0.84    0.85    0.55    0.56    0.27    0.27    9.26    7.25    5.96    4.49    4.49    3.00    3.00    1.51    1.51
   15 082     6     0     0    86.4    71.8    14.7     0.0    0.21   14.14    0.00    0.26    0.00   -0.04    0.00    0.00    0.00    7.75     6.0     4.9    3.72    3.72    2.50    2.50    1.26    1.27    1.58    1.27    1.05    0.77    0.78    0.50    0.51    0.24    0.25    9.33    7.22    5.96    4.49    4.49    3.00    3.00    1.51    1.51
   15 083     7     0     0    86.4    73.0    13.4     0.0    0.22   15.36    0.00    0.26    0.00   -0.04    0.00    0.00    0.00    7.96     6.0     5.0    3.78    3.78    2.54    2.54    1.29    1.29    1.47    1.18    0.97    0.71    0.72    0.46    0.46    0.22    0.22    9.43    7.18    5.95    4.48    4.49    3.00    3.00    1.51    1.51
   15 084     8     0     0    86.4    74.1    12.3     0.0    0.22   16.48    0.00    0.26    0.00   -0.04    0.00    0.00    0.00    8.16     6.1     5.0    3.83    3.83    2.58    2.58    1.31    1.31    1.37    1.09    0.90    0.65    0.66    0.42    0.42    0.20    0.20    9.53    7.15    5.95    4.48    4.49    3.00    3.00    1.51    1.51
   15 085     9     0     0    86.4    75.2    11.3     0.0    0.23   17.55    0.00    0.26    0.00   -0.03    0.00    0.00    0.00    8.37     6.1     5.1    3.88    3.89    2.62    2.62    1.33    1.33    1.27    1.01    0.83    0.60    0.60    0.38    0.38    0.18    0.18    9.64    7.11    5.94    4.48    4.49    3.00    3.00    1.51    1.52
   15 086    10     0     0    86.4    76.1    10.3     0.0    0.24   18.53    0.00    0.26    0.00   -0.02    0.00    0.00    0.00    8.53     6.2     5.2    3.93    3.94    2.65    2.65    1.35    1.35    1.17    0.93    0.76    0.55    0.55    0.35    0.35    0.16    0.16    9.70    7.09    5.93    4.48    4.49    3.00    3.00    1.51    1.52
   15 087    11     0     0    86.4    77.1     9.4     0.0    0.26   19.46    0.00    0.27    0.00   -0.01    0.00    0.00    0.00    8.73     6.2     5.2    3.98    3.98    2.68    2.69    1.36    1.37    1.08    0.85    0.70    0.50    0.50    0.31    0.32    0.15    0.15    9.81    7.05    5.93    4.48    4.49    3.00    3.00    1.51    1.52
   15 088    12     0     0    86.4    77.9     8.5     0.0    0.28   20.34    0.00    0.28    0.00    0.00    0.00    0.00    0.00    8.92     6.2     5.3    4.02    4.03    2.71    2.72    1.38    1.38    0.99    0.77    0.64    0.45    0.46    0.28    0.29    0.13    0.13    9.91    7.00    5.92    4.48    4.49    3.00    3.00    1.51    1.52
   15 089    13     0     0    86.4    78.8     7.7     0.0    0.31   21.17    0.00    0.29    0.00    0.01    0.00    0.00    0.00    7.95     6.8     5.3    4.07    4.07    2.74    2.74    1.39    1.40    0.91    0.69    0.58    0.41    0.41    0.26    0.26    0.12    0.12    8.86    7.53    5.91    4.47    4.49    3.00    3.00    1.51    1.52
   15 090    14     0     0    86.3    79.3     6.9     0.0    0.33   21.89    0.00    0.31    0.00    0.02    0.17    0.00    0.00    7.07     7.1     5.5    4.10    4.11    2.77    2.77    1.40    1.41    0.80    0.63    0.53    0.37    0.38    0.23    0.23    0.11    0.11    7.87    7.76    5.99    4.47    4.48    3.00    3.00    1.51    1.52
   15 091    15     0     0    86.2    79.9     6.3     0.0    0.35   22.54    0.00    0.32    0.00    0.03    0.24    0.00    0.00    6.77     7.2     5.6    4.19    4.12    2.78    2.78    1.41    1.42    0.73    0.56    0.48    0.34    0.34    0.21    0.21    0.10    0.10    7.50    7.75    6.09    4.52    4.46    2.99    2.99    1.51    1.52
   15 092    16     0     0    86.1    80.3     5.7     0.0    0.37   23.10    0.00    0.33    0.00    0.04    0.39    0.00    0.00    6.46     7.1     5.8    4.29    4.16    2.80    2.78    1.42    1.43    0.66    0.51    0.44    0.31    0.31    0.19    0.19    0.09    0.09    7.12    7.61    6.19    4.59    4.47    2.98    2.98    1.51    1.52
   15 093    17     0     0    86.0    80.7     5.3     0.0    0.39   23.56    0.00    0.34    0.00    0.05    0.42    0.06    0.00    6.33     6.8     5.7    4.39    4.17    2.88    2.81    1.45    1.44    0.62    0.47    0.41    0.28    0.29    0.17    0.17    0.08    0.08    6.96    7.23    6.15    4.67    4.46    3.06    2.99    1.53    1.53
